gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000147454	5.729850935	-1.805721468	0.706072447	-0.205484023	35	53	1	6	47
ENSG00000147457	-3.347379817	6.593161398	-0.378813315	0.798327458	43	6	19	36	46
ENSG00000147459	-5.599417044	7.2872284	-0.647970638	0.881280445	35	11	51	81	53
ENSG00000147465	2.585062193	-1.424494451	0.330215908	-0.159920814	0	1	6	26	14
ENSG00000147471	-4.475044085	-1.013609117	-0.513588661	-0.110812924	42	21	32	55	40
ENSG00000147475	-2.777837997	-4.531131929	-0.310743237	-0.531217618	29	39	75	1	27
ENSG00000147481	5.707039045	-2.838620609	0.703346033	-0.3289333	0	53	69	17	12
ENSG00000147485	2.704510378	-1.582332319	0.344492028	-0.178785163	0	1	8	30	27
ENSG00000147488	-5.823825432	7.375586325	-0.674791314	0.891840743	0	11	51	65	10
ENSG00000147509	5.267482923	-2.429573482	0.650811489	-0.280045107	0	53	47	33	72
ENSG00000147526	-4.681991292	6.968495184	-0.538322424	0.843186324	2	11	41	62	55
ENSG00000147533	-4.987136198	7.218560034	-0.574792508	0.87307339	35	11	15	9	40
ENSG00000147535	0.412088321	-6.501621192	0.070508022	-0.766725099	32	23	77	68	63
ENSG00000147536	-5.171920134	7.424361998	-0.596877378	0.897670278	16	11	52	67	40
ENSG00000147548	5.452072309	3.548682982	0.672873107	0.434459735	20	16	78	40	40
ENSG00000147570	-6.508400275	5.412875945	-0.756609824	0.657262973	17	30	63	44	55
ENSG00000147571	-2.477625994	-2.674393123	-0.27486272	-0.30930528	0	19	27	33	5
ENSG00000147573	3.440100835	6.383798415	0.432407786	0.773304968	0	2	68	23	5
ENSG00000147576	-2.48937556	-4.286611026	-0.276266996	-0.501993149	0	39	27	23	30
ENSG00000147586	-4.408222987	3.12308293	-0.505602386	0.383593182	13	55	39	23	40
ENSG00000147588	-2.099135054	-2.629385417	-0.229626519	-0.303926083	0	19	26	9	69
ENSG00000147592	-5.546963526	4.799095923	-0.641701537	0.583905665	12	28	38	1	15
ENSG00000147596	-2.693312697	6.384095007	-0.300641004	0.773340416	0	6	67	0	34
ENSG00000147601	3.825794862	2.988521391	0.47850488	0.367510755	3	31	28	66	40
ENSG00000147604	-4.843000008	1.928012187	-0.557565745	0.240761599	31	7	64	18	25
ENSG00000147606	-5.697987868	6.550387198	-0.659751553	0.793215203	0	11	37	51	3
ENSG00000147614	-3.695721938	6.446911627	-0.420446212	0.780848086	20	6	58	52	9
ENSG00000147642	1.692710565	-4.382706588	0.223564486	-0.513478228	17	56	8	32	57
ENSG00000147647	1.429396318	-2.36721701	0.192093888	-0.272592432	0	38	56	1	5
ENSG00000147649	-5.983093096	4.471220786	-0.693826549	0.544718927	12	28	77	56	40
ENSG00000147650	5.994883703	-5.116770512	0.737748438	-0.601211538	41	29	34	7	69
ENSG00000147654	4.133190321	3.158683592	0.515243943	0.387848076	3	31	75	1	40
ENSG00000147655	6.147559332	-2.051934904	0.755995811	-0.234910778	0	53	8	34	5
ENSG00000147669	-3.248903109	-0.584640211	-0.367043649	-0.059543735	3	14	39	34	40
ENSG00000147676	5.15714805	-0.363513654	0.637624567	-0.033115294	0	40	59	75	53
ENSG00000147677	-4.816214634	2.465770537	-0.55436443	0.305033005	33	7	64	19	40
ENSG00000147679	-5.382254912	3.381883437	-0.622016014	0.41452431	22	55	55	40	40
ENSG00000147684	-1.571263267	-0.43957538	-0.166536729	-0.042205983	5	45	15	23	40
ENSG00000147687	-5.491538597	4.079518134	-0.635077301	0.497903698	5	28	64	19	40
ENSG00000147689	6.510638403	4.066371733	0.799390027	0.496332477	0	48	35	29	53
ENSG00000147724	3.339856313	-0.368996805	0.420426835	-0.033770625	0	52	8	28	10
ENSG00000147789	6.616556333	4.630347067	0.812049048	0.563737264	5	48	55	66	40
ENSG00000147799	6.377661871	-2.587287134	0.783497036	-0.298894611	0	53	42	66	40
ENSG00000147804	6.53323953	-1.898515647	0.802091252	-0.216574529	0	53	22	25	18
ENSG00000147813	3.758472131	-3.709465211	0.470458651	-0.433014262	38	40	22	37	40
ENSG00000147852	-7.092565848	4.838944251	-0.826427694	0.588668228	0	30	68	18	15
ENSG00000147853	-2.14472319	-4.229474133	-0.235075089	-0.495164304	3	39	39	19	21
ENSG00000147854	-4.033140613	3.432030493	-0.460773568	0.420517749	32	55	78	77	48
ENSG00000147862	5.128758119	4.563155943	0.63423148	0.555706765	0	34	65	7	5
ENSG00000147869	2.285427736	1.945957953	0.294404419	0.242906428	0	37	53	50	18
ENSG00000147872	-6.877268626	-3.859948104	-0.800695959	-0.450999565	42	12	58	83	44
ENSG00000147873	3.015911268	-0.389191335	0.38170981	-0.03618422	0	52	41	0	0
ENSG00000147874	-5.096718623	3.195048148	-0.587889499	0.392194268	5	55	21	67	47
ENSG00000147883	-5.454480721	-4.790793365	-0.630648245	-0.562251642	40	8	5	75	53
ENSG00000147889	-5.484266116	-5.979826411	-0.634208114	-0.704361615	16	8	45	8	15
ENSG00000147894	-0.471941544	4.973724181	-0.035148807	0.604776756	40	25	29	28	32
ENSG00000147896	-5.250009848	6.196634108	-0.606210446	0.750935602	0	11	45	0	31
ENSG00000147905	3.917409586	4.949911887	0.48945442	0.601930776	24	16	73	16	35
ENSG00000147912	5.063131975	-4.084228343	0.626388023	-0.477804925	23	38	8	79	33
ENSG00000147955	1.042679952	-4.562290495	0.145874607	-0.534941604	33	56	50	83	43
ENSG00000147996	-4.403920127	3.010289008	-0.50508812	0.370112361	7	55	49	43	30
ENSG00000148019	-4.326424671	2.983713919	-0.495826075	0.366936179	15	55	19	40	3
ENSG00000148053	2.111486601	-3.111653274	0.273615451	-0.361565416	0	40	8	33	7
ENSG00000148057	-1.940685405	-4.39062435	-0.210689051	-0.514424537	32	54	56	52	43
ENSG00000148082	6.257662939	-2.491995758	0.769155093	-0.287505647	0	53	76	33	54
ENSG00000148090	-0.928289963	4.111655051	-0.08969032	0.501744615	36	50	8	55	21
ENSG00000148110	-3.080031647	-3.417360013	-0.346860594	-0.398102649	38	43	29	24	43
ENSG00000148120	-5.463682724	7.453221137	-0.631748044	0.901119443	30	11	51	21	53
ENSG00000148123	-5.107182576	6.198766524	-0.589140122	0.751190463	0	13	76	9	1
ENSG00000148136	1.82369964	-0.241098112	0.239219941	-0.018484524	0	24	0	0	0
ENSG00000148143	-0.653220965	-3.009169048	-0.056814827	-0.349316782	0	19	76	3	1
ENSG00000148153	-5.310420824	4.883038336	-0.613430601	0.593938233	38	28	29	16	43
ENSG00000148154	-4.331240608	-0.926241106	-0.496401663	-0.100370938	44	21	37	81	72
ENSG00000148158	-4.988183094	6.521618659	-0.57491763	0.789776866	29	11	72	9	43
ENSG00000148175	-2.58608876	-4.180601305	-0.287825893	-0.489323158	33	39	41	11	64
ENSG00000148180	-6.99958594	4.888999754	-0.81531499	0.594650725	29	30	53	41	69
ENSG00000148187	-4.652682496	-3.168272918	-0.534819517	-0.368332441	12	44	11	35	43
ENSG00000148200	1.309240984	-5.613061791	0.177733251	-0.660526912	21	23	4	46	34
ENSG00000148204	-2.59434936	-4.39012534	-0.288813177	-0.514364897	0	39	66	17	15
ENSG00000148215	-2.760563472	-1.510410017	-0.308678633	-0.170189207	0	6	36	0	0
ENSG00000148218	-0.79214461	-2.663630432	-0.0734186	-0.308018953	38	19	1	43	47
ENSG00000148219	3.729484247	0.516460234	0.466994099	0.072056775	39	37	8	30	17
ENSG00000148225	-1.032396866	-3.307249731	-0.102132892	-0.384942569	0	42	66	39	10
ENSG00000148229	2.603412794	0.992537791	0.332409122	0.128956261	12	37	52	4	43
ENSG00000148248	-5.048774077	-1.9204256	-0.582159298	-0.219193147	42	21	77	68	43
ENSG00000148288	0.393734621	0.561644846	0.068314438	0.077457116	7	44	58	60	47
ENSG00000148290	-2.890679686	-1.049273675	-0.324229766	-0.115075454	22	27	39	43	43
ENSG00000148291	5.432072805	3.604924971	0.670482821	0.441181623	3	16	63	44	43
ENSG00000148296	-3.122373028	5.899726683	-0.35192112	0.71545004	30	6	39	66	43
ENSG00000148297	-1.722285463	5.960376555	-0.184586488	0.722698746	29	25	48	66	43
ENSG00000148300	5.782293485	1.375865275	0.712340237	0.174770512	22	34	55	66	43
ENSG00000148303	-4.921829773	1.486140067	-0.566987263	0.187950253	18	7	64	18	25
ENSG00000148308	-4.066149904	5.662664229	-0.464718748	0.687116984	41	6	17	79	43
ENSG00000148331	3.726728128	-2.130223936	0.466664695	-0.244267669	5	32	12	22	43
ENSG00000148334	2.948540853	-0.931995576	0.373657883	-0.101058697	13	52	39	23	43
ENSG00000148335	-4.353917314	4.310469443	-0.499111921	0.525506366	12	45	63	54	43
ENSG00000148337	6.129589246	3.144900137	0.753848076	0.386200715	5	4	70	19	43
ENSG00000148339	2.720783876	-1.912318176	0.346436992	-0.218224169	5	1	37	83	43
ENSG00000148341	6.232818769	-2.781942075	0.766185786	-0.322159237	29	53	24	80	43
ENSG00000148343	-1.092374159	-0.520806497	-0.109301214	-0.051914504	33	45	57	35	43
ENSG00000148344	0.604934858	0.99179011	0.093556512	0.1288669	42	49	4	58	53
ENSG00000148346	-6.471365286	-5.50482533	-0.752183504	-0.647590787	37	42	45	77	53
ENSG00000148356	2.257337736	-0.487745946	0.291047179	-0.047963198	19	24	68	66	43
ENSG00000148357	-1.884486212	-3.248959249	-0.203972277	-0.37797585	0	43	53	41	33
ENSG00000148358	-0.827775194	-1.792766756	-0.07767707	-0.203935711	41	45	37	61	43
ENSG00000148362	-2.852751998	-2.476581281	-0.319696753	-0.285663351	8	39	19	43	35
ENSG00000148377	3.745103048	0.811459834	0.468860815	0.107314319	0	37	2	2	69
ENSG00000148384	3.615003751	-1.660147851	0.453311703	-0.188085463	24	32	42	78	43
ENSG00000148396	0.297262596	-6.270655191	0.056784366	-0.739120675	13	23	16	68	43
ENSG00000148399	-4.580382062	7.157661253	-0.526178367	0.865794935	46	11	79	66	43
ENSG00000148400	-1.334650947	-2.223456329	-0.138257472	-0.25541055	21	19	41	7	59
ENSG00000148408	5.899097608	-2.937335199	0.726300346	-0.340731397	0	53	34	65	17
ENSG00000148411	-1.798976852	-2.371469921	-0.193752433	-0.273100729	7	19	63	9	72
ENSG00000148426	-6.485541416	-5.51671595	-0.753877796	-0.649011921	0	42	37	83	53
ENSG00000148429	-1.561300589	-0.413381761	-0.165346017	-0.039075394	23	45	73	16	46
ENSG00000148444	-6.017992092	3.8936966	-0.697997581	0.475694818	13	28	21	35	51
ENSG00000148450	-0.54008968	-3.735412544	-0.043293685	-0.436115416	21	41	56	23	40
ENSG00000148459	3.251940416	6.165663535	0.409919368	0.747234084	30	2	65	45	52
ENSG00000148468	-6.053978993	3.987685019	-0.702298637	0.486928056	11	28	47	9	72
ENSG00000148481	4.970682787	1.511929804	0.615338749	0.191032572	42	34	34	51	7
ENSG00000148482	-5.40429361	-6.864924377	-0.624650019	-0.810146101	0	36	47	60	69
ENSG00000148483	8.117547201	2.594883734	0.991443367	0.32046426	0	9	5	45	6
ENSG00000148484	-4.895150257	-1.546464628	-0.5637986	-0.174498355	5	21	57	62	5
ENSG00000148488	-0.800795509	-2.537114089	-0.074452532	-0.292898066	12	19	41	34	49
ENSG00000148498	-1.939817621	-4.656438893	-0.210585336	-0.546193963	0	46	69	19	15
ENSG00000148516	-2.517204685	-3.74256987	-0.279593057	-0.43697084	21	44	76	12	64
ENSG00000148541	-6.622721268	5.575682456	-0.770273156	0.676721161	0	30	51	9	3
ENSG00000148572	-1.787577344	4.104316527	-0.192389995	0.500867534	4	26	74	19	52
ENSG00000148600	1.084528612	-5.502173936	0.150876244	-0.6472739	15	23	66	39	1
ENSG00000148602	-5.354743077	-5.795507968	-0.618727875	-0.68233238	0	42	70	39	0
ENSG00000148604	2.021654771	-3.123050397	0.262878996	-0.362927569	0	40	10	39	27
ENSG00000148606	2.750983404	-0.836974805	0.350046357	-0.089702075	33	24	55	79	52
ENSG00000148634	-4.955094172	4.534009749	-0.570962932	0.552223292	35	28	34	70	64
ENSG00000148655	-3.435578538	-2.999360269	-0.389354585	-0.348144464	26	20	76	53	14
ENSG00000148660	3.507569479	-0.748963541	0.440471453	-0.079183209	21	52	24	79	53
ENSG00000148671	-3.177557064	-4.155433124	-0.358516565	-0.486315126	43	39	22	7	27
ENSG00000148672	-1.352040364	-2.68066377	-0.140335808	-0.310054731	12	19	78	69	52
ENSG00000148677	-6.963490797	-3.879141038	-0.811000997	-0.453293452	0	12	68	30	48
ENSG00000148680	0.574799703	-2.364131635	0.089954841	-0.272223677	26	38	8	24	72
ENSG00000148688	4.057028936	1.777322108	0.506141343	0.222751534	12	34	15	4	52
ENSG00000148690	-4.509772254	5.208449179	-0.517739276	0.632830445	3	13	55	9	52
ENSG00000148700	-2.624065882	-4.179867571	-0.292364814	-0.489235464	42	39	53	9	44
ENSG00000148702	6.157168554	-1.604116148	0.757144279	-0.181388707	0	53	62	31	18
ENSG00000148704	2.781455206	-5.296128636	0.353688264	-0.62264793	0	56	69	33	12
ENSG00000148719	-1.221621825	5.731965834	-0.124748541	0.695399722	38	25	63	68	52
ENSG00000148730	-1.809027804	-3.415621227	-0.194953695	-0.397894834	25	44	3	35	52
ENSG00000148734	3.745062517	6.403741652	0.468855971	0.775688529	0	25	10	28	32
ENSG00000148735	6.46163957	-1.878586954	0.793533821	-0.214192706	0	53	35	48	27
ENSG00000148737	0.662751602	-2.388057655	0.100466611	-0.275083249	37	38	58	41	53
ENSG00000148773	-6.918979956	-3.771648353	-0.805681183	-0.440446221	0	12	52	67	52
ENSG00000148798	3.100951837	-0.604231065	0.391873626	-0.06188518	0	52	71	17	17
ENSG00000148803	-5.295732333	-4.024431532	-0.611675073	-0.470658174	2	44	43	83	35
ENSG00000148814	5.961957143	-5.315493053	0.733813146	-0.624962312	13	29	63	8	10
ENSG00000148824	-4.537342621	-3.761522239	-0.521034411	-0.439235975	12	44	39	78	35
ENSG00000148826	-5.824580742	7.606093222	-0.674881586	0.919390296	0	11	51	9	38
ENSG00000148832	-6.600970818	5.254975134	-0.767673602	0.6383911	0	30	63	44	55
ENSG00000148834	-2.936104773	-0.473304933	-0.329658848	-0.046237247	42	27	58	83	9
ENSG00000148835	3.40600078	7.278186614	0.42833224	0.880199796	33	35	79	78	52
ENSG00000148840	-4.969937874	-4.982210821	-0.572737011	-0.585129332	13	42	39	66	52
ENSG00000148841	-6.397503687	-4.422348565	-0.743355768	-0.518216128	38	12	12	77	72
ENSG00000148842	3.151762174	4.416016394	0.397946338	0.538121049	35	5	8	24	52
ENSG00000148843	-2.014580561	5.206537062	-0.219520798	0.632601914	33	6	39	4	52
ENSG00000148848	-0.342026783	-2.750828212	-0.01962175	-0.318440593	1	38	4	58	64
ENSG00000148908	-6.2865196	-2.208216852	-0.730091254	-0.253589169	33	20	57	71	49
ENSG00000148925	3.586198019	-2.997412151	0.449868921	-0.34791163	42	14	4	5	24
ENSG00000148926	-1.016990496	-2.639110273	-0.100291565	-0.305088371	4	19	4	7	44
ENSG00000148935	-1.334405018	-0.479527181	-0.13822808	-0.046980913	0	45	8	83	51
ENSG00000148942	7.204715894	3.132792288	0.882344269	0.384753618	0	9	22	52	56
ENSG00000148943	3.63438289	5.635963255	0.455627845	0.683925757	5	2	33	69	24
ENSG00000148948	5.699469732	-2.917028135	0.702441369	-0.338304352	0	53	76	17	12
ENSG00000148950	3.673007654	3.005346114	0.460244171	0.3695216	3	31	15	79	30
ENSG00000148985	-5.023806168	7.335305029	-0.579175202	0.887026433	33	11	36	50	24
ENSG00000149016	-4.597010804	6.39650231	-0.528165789	0.774823302	24	13	21	68	24
ENSG00000149021	4.45323007	5.056977087	0.553494217	0.614726916	0	16	35	57	53
ENSG00000149050	-1.749048306	-7.276596731	-0.18778511	-0.859348053	0	17	42	64	10
ENSG00000149054	2.689647363	-2.511372751	0.342715642	-0.289821532	10	1	77	36	46
ENSG00000149084	-4.837151123	-1.556094831	-0.556866702	-0.175649331	30	21	62	55	24
ENSG00000149089	-5.957290961	4.458065802	-0.690742748	0.543146679	13	28	3	19	57
ENSG00000149090	-2.845223932	-4.375891393	-0.318797019	-0.512663694	0	39	47	62	64
ENSG00000149091	6.617862867	-4.332384532	0.812205202	-0.507463873	38	51	19	61	14
ENSG00000149100	-4.663903428	2.270831877	-0.536160612	0.28173447	13	7	15	18	30
ENSG00000149115	3.536462949	-5.024796551	0.443924722	-0.590219062	0	56	12	21	53
ENSG00000149131	-4.834146572	-4.211661523	-0.556507607	-0.49303539	2	8	53	83	44
ENSG00000149136	3.069995569	-4.411912268	0.388173818	-0.516968811	12	14	52	19	24
ENSG00000149150	6.215094732	-1.766056245	0.764067457	-0.200743344	33	53	1	68	46
ENSG00000149177	-6.878047301	-3.949539488	-0.800789025	-0.461707282	38	12	69	81	15
ENSG00000149179	2.937882589	-3.977622336	0.372384036	-0.465063667	44	14	42	60	10
ENSG00000149182	-2.594009748	5.860793883	-0.288772588	0.710796898	42	6	55	19	24
ENSG00000149187	4.699906992	6.034062201	0.582976368	0.731505453	7	15	55	19	24
ENSG00000149196	-5.460533215	3.407641226	-0.631371623	0.41760281	13	28	15	12	24
ENSG00000149201	-2.904645844	-7.728654569	-0.325898963	-0.913376768	0	3	42	8	64
ENSG00000149212	4.34143226	-4.850380486	0.540132449	-0.569373331	16	33	21	61	53
ENSG00000149218	-5.995491577	5.627191359	-0.695308381	0.682877364	14	28	32	54	69
ENSG00000149231	6.459678816	3.110222632	0.793299477	0.382056154	42	4	18	28	24
ENSG00000149243	1.922822641	-0.605916685	0.251066851	-0.062086641	41	24	67	5	4
ENSG00000149256	-3.883061601	-2.551997846	-0.442836535	-0.294676932	0	22	65	61	17
ENSG00000149257	-6.505143477	-4.305045432	-0.756220581	-0.504196379	5	12	50	7	5
ENSG00000149260	0.686881708	0.76705342	0.103350575	0.102006986	11	49	16	45	57
ENSG00000149262	-6.561155154	4.36428147	-0.762914943	0.531937833	9	30	55	16	24
ENSG00000149269	4.969751524	-1.512805646	0.615227447	-0.170475526	7	14	34	22	55
ENSG00000149273	-4.837718321	1.960079485	-0.556934492	0.244594195	33	7	64	18	25
ENSG00000149289	-3.639747871	4.206351096	-0.413756344	0.513062427	0	55	47	3	72
ENSG00000149292	-3.070445491	-7.263414329	-0.345714883	-0.857772528	30	3	63	74	24
ENSG00000149294	-5.435326172	5.278652007	-0.628358946	0.641220895	15	28	69	30	17
ENSG00000149295	4.474774049	-5.792690469	0.556069095	-0.68199564	0	33	71	49	24
ENSG00000149300	0.181777643	5.596334273	0.04298192	0.67918941	0	25	38	24	27
ENSG00000149305	6.670838522	-1.653440183	0.818536707	-0.187283781	20	53	34	61	17
ENSG00000149308	4.59046142	4.036889845	0.569895733	0.492808882	5	16	55	16	24
ENSG00000149311	-3.405311121	3.735286528	-0.385737106	0.456762079	24	50	55	16	24
ENSG00000149313	4.086755441	1.4068039	0.509694173	0.178468212	1	34	21	3	24
ENSG00000149328	6.241235899	-5.389868921	0.767191778	-0.633851512	1	29	66	39	10
ENSG00000149346	-3.185089154	-1.659841722	-0.35941678	-0.188048875	30	21	51	50	62
ENSG00000149357	-1.414269163	-2.107400125	-0.147773223	-0.24153983	2	19	57	54	24
ENSG00000149403	5.559567617	-3.931406802	0.685720652	-0.459540113	0	51	76	33	51
ENSG00000149418	-6.888295962	-3.759938901	-0.802013917	-0.439046739	10	12	5	75	53
ENSG00000149428	-1.298268868	-1.544359869	-0.133909186	-0.1742468	5	45	77	68	63
ENSG00000149451	0.862384962	1.076252753	0.124326243	0.138961644	0	49	53	41	44
ENSG00000149452	-5.380571677	-7.19120664	-0.621814839	-0.849142463	0	36	38	52	1
ENSG00000149474	3.349528001	-4.611352032	0.421582769	-0.540805305	24	14	4	3	34
ENSG00000149476	-3.02148415	-0.42787475	-0.339863158	-0.040807556	13	27	22	37	24
ENSG00000149480	-5.734470679	5.007106596	-0.664111878	0.608766531	9	13	49	16	24
ENSG00000149483	6.981854604	3.315335089	0.855708497	0.406570634	29	9	66	40	24
ENSG00000149485	-1.642595126	-4.754854387	-0.175062117	-0.557956313	10	46	28	60	44
ENSG00000149488	4.819808649	5.239167029	0.597306685	0.636501759	0	10	76	65	10
ENSG00000149489	-2.064442707	-2.81251139	-0.225480185	-0.325812797	24	19	66	76	16
ENSG00000149499	-6.623065068	-1.982477373	-0.770314246	-0.226609405	25	20	59	7	24
ENSG00000149503	4.565760301	6.17206555	0.566943523	0.747999235	0	15	61	77	24
ENSG00000149527	-6.459972216	3.943503195	-0.750821835	0.481647565	0	25	66	65	53
ENSG00000149532	5.792661832	3.216161543	0.713579434	0.394717683	7	4	55	66	24
ENSG00000149534	-2.285661323	6.2000063	-0.251919628	0.751338637	46	6	30	75	47
ENSG00000149541	-0.772960259	-0.023982709	-0.071125739	0.007464515	42	45	39	49	63
ENSG00000149547	-1.860405518	-1.699325269	-0.201094219	-0.192767841	29	19	43	35	24
ENSG00000149548	-5.306132389	7.315363699	-0.612918059	0.884643099	3	11	31	78	24
ENSG00000149554	5.632713483	2.058986479	0.694462845	0.256415288	5	31	3	67	24
ENSG00000149557	-6.26804216	4.177543456	-0.727882881	0.509619416	1	28	26	9	72
ENSG00000149564	-8.371083094	-6.341152853	-0.979232574	-0.747546362	20	47	41	7	48
ENSG00000149571	4.802850889	-5.547297066	0.59527994	-0.652666893	10	33	65	33	72
ENSG00000149573	-6.483383013	-5.239710158	-0.75361983	-0.615904948	38	42	12	29	53
ENSG00000149575	1.567410158	-2.294065422	0.208588924	-0.263849555	0	38	69	22	15
ENSG00000149577	-6.821943594	4.960238272	-0.794083663	0.603164958	40	30	58	68	5
ENSG00000149582	3.080710577	-0.754163927	0.389454446	-0.079804745	43	52	22	80	24
ENSG00000149591	-6.00340016	-5.141472167	-0.696253593	-0.604163812	40	42	32	41	64
ENSG00000149596	-5.010393931	-3.09423489	-0.577572208	-0.359483619	0	20	32	12	53
ENSG00000149599	-6.993494822	4.052012259	-0.814586996	0.494616272	0	30	36	44	11
ENSG00000149600	4.826028989	-2.724489635	0.598050123	-0.315292678	25	40	24	23	62
ENSG00000149633	-5.109602047	6.587983901	-0.589429291	0.797708658	0	11	47	64	69
ENSG00000149634	-1.178162052	5.34920674	-0.119554348	0.649653404	0	25	21	46	62
ENSG00000149636	4.914598154	2.767090613	0.608635667	0.341045955	41	31	79	4	62
ENSG00000149639	5.052691625	5.453224951	0.625140221	0.662085375	0	15	12	65	62
ENSG00000149646	-1.278558685	4.514647299	-0.131553479	0.549909145	42	50	21	39	51
ENSG00000149654	3.280581163	5.938794905	0.413342431	0.720119367	0	2	34	65	10
ENSG00000149657	4.891428636	5.992924506	0.60586651	0.726588788	22	15	36	79	62
ENSG00000149658	-1.843598975	-3.812752908	-0.199085547	-0.445358925	33	39	33	56	62
ENSG00000149679	4.095633196	0.43352347	0.510755218	0.0621444	37	37	18	78	7
ENSG00000149716	-5.607289864	6.734544569	-0.648911576	0.815225188	43	11	49	66	53
ENSG00000149735	4.963357137	5.422215277	0.614463208	0.658379184	0	15	60	15	18
ENSG00000149742	6.59091966	-1.838129467	0.808985023	-0.209357338	0	53	62	31	18
ENSG00000149743	-1.62515421	-2.643897956	-0.172977627	-0.305660582	5	19	3	54	24
ENSG00000149761	-1.534082962	-1.632478899	-0.162093041	-0.184778545	29	18	77	43	24
ENSG00000149781	-6.1756521	-2.761534399	-0.716840674	-0.319720167	10	20	57	81	35
ENSG00000149782	-2.2063985	-3.528435892	-0.242446353	-0.411378133	0	44	22	45	53
ENSG00000149792	1.441880869	-5.168432778	0.193586007	-0.60738607	5	23	27	26	24
ENSG00000149798	-5.724724842	7.527553374	-0.662947083	0.910003428	37	11	49	7	72
ENSG00000149806	-5.045739008	1.750550562	-0.581796555	0.219551872	18	7	64	18	25
ENSG00000149809	-4.692535235	-1.96721763	-0.539582607	-0.224785602	30	21	62	68	60
ENSG00000149823	5.973118948	3.256112868	0.735147174	0.399492556	3	37	64	18	24
ENSG00000149922	-3.236217274	6.091779524	-0.365527472	0.738403669	20	6	35	27	6
ENSG00000149923	-2.858585967	-3.70768947	-0.320394013	-0.43280203	45	39	45	4	54
ENSG00000149925	2.416577505	-0.46844024	0.31007908	-0.045655833	38	24	49	2	15
ENSG00000149926	3.364323782	-0.3356368	0.42335112	-0.029783529	0	52	66	28	1
ENSG00000149927	6.312987493	-2.548079437	0.775767332	-0.294208614	0	53	21	22	10
ENSG00000149929	-4.165246559	5.40891915	-0.476562509	0.656790067	12	13	70	44	54
ENSG00000149930	2.749230074	-2.380637115	0.349836804	-0.274196367	35	32	41	66	54
ENSG00000149932	-4.776377274	1.211980635	-0.549603178	0.155183469	29	7	22	43	54
ENSG00000149948	7.701779531	3.576663786	0.941751953	0.437803924	0	48	15	4	5
ENSG00000149968	-7.015714957	-3.834123558	-0.817242686	-0.447913086	0	12	45	38	64
ENSG00000149970	5.704861807	1.228266531	0.703085815	0.157129915	24	34	34	28	4
ENSG00000149972	4.869988607	-2.257955497	0.603304057	-0.259533796	0	40	65	34	51
ENSG00000150048	-0.932856752	5.657903487	-0.09023613	0.686547994	38	25	4	58	14
ENSG00000150051	3.372463392	-0.508612817	0.424323944	-0.050457149	0	52	34	64	64
ENSG00000150054	3.316855119	5.710566336	0.417677795	0.692842113	3	2	59	27	53
ENSG00000150093	-8.07431872	-6.037663048	-0.943764109	-0.711274092	16	47	45	62	15
ENSG00000150201	-4.972225977	6.878742987	-0.573010479	0.832459388	0	11	3	52	7
ENSG00000150275	1.395741151	-3.484345621	0.188071514	-0.406108585	0	1	76	76	5
ENSG00000150281	-2.4392734	-3.795797533	-0.270278923	-0.443332465	0	44	37	62	2
ENSG00000150316	-5.221668316	4.301573569	-0.602823144	0.524443156	5	28	21	54	24
ENSG00000150337	-6.198938204	-2.323586172	-0.719623765	-0.267377794	38	20	58	50	14
ENSG00000150347	5.232387708	-1.878146356	0.646617005	-0.214140047	16	40	53	19	64
ENSG00000150361	-0.206105782	-4.173109597	-0.003376845	-0.488427769	0	41	76	9	10
ENSG00000150394	3.992827581	-3.379044002	0.498468173	-0.393523224	0	14	69	33	3
ENSG00000150401	3.44760959	4.468251044	0.433305211	0.544363991	24	5	68	12	19
ENSG00000150403	-0.910821511	5.076577956	-0.087602539	0.617069558	37	25	16	77	19
ENSG00000150433	-2.682910731	-4.439604229	-0.29939779	-0.520278478	10	39	9	66	24
ENSG00000150455	3.975677656	5.097303206	0.496418461	0.619546583	7	2	49	45	24
ENSG00000150456	3.988920377	2.626534277	0.498001194	0.324247047	33	31	53	69	19
ENSG00000150457	-1.215525581	5.506858641	-0.124019935	0.668495527	35	25	29	7	72
ENSG00000150459	-3.399554027	-0.245760625	-0.385049034	-0.019041775	36	27	80	54	19
ENSG00000150471	2.954042123	-2.852732366	0.374315379	-0.330619898	0	1	76	33	5
ENSG00000150477	8.136638807	2.432653243	0.993725143	0.301074916	43	9	69	40	56
ENSG00000150510	-5.856768442	7.262322241	-0.678728572	0.87830373	0	11	51	9	9
ENSG00000150527	0.445787119	-6.565472907	0.07453561	-0.774356481	35	23	75	55	13
ENSG00000150540	-4.155212356	2.670930678	-0.475363248	0.329553183	26	55	58	1	18
ENSG00000150551	-1.345825864	-4.628115004	-0.139593068	-0.54280877	0	46	37	33	69
ENSG00000150556	1.398239301	-2.311311191	0.188370087	-0.265910722	32	38	21	13	66
ENSG00000150593	-3.920310093	2.657954985	-0.447288373	0.328002364	32	55	78	15	27
ENSG00000150594	-0.181229664	-3.961298889	-4.04E-04	-0.463112733	0	41	48	62	57
ENSG00000150625	5.049919771	-3.066187566	0.624808937	-0.356131479	17	40	47	22	72
