gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000133636	0.078	-0.2797	0.078	-0.2797	NA	38	96	7	NA
ENSG00000133687	0.1831	-0.316	0.1831	-0.316	NA	38	12	14	NA
ENSG00000134716	0.0422	-0.2747	0.0422	-0.2747	NA	38	60	76	NA
ENSG00000134982	0.3183	-0.1359	0.3183	-0.1359	NA	38	28	73	NA
ENSG00000135324	0.191	-0.2707	0.191	-0.2707	NA	38	76	74	NA
ENSG00000135824	0.0602	-0.2771	0.0602	-0.2771	NA	38	86	46	NA
ENSG00000135838	0.0034	-0.296	0.0034	-0.296	NA	38	72	72	NA
ENSG00000135956	0.2683	-0.2262	0.2683	-0.2262	NA	38	29	35	NA
ENSG00000136908	0.5898	-0.4566	0.5898	-0.4566	NA	38	8	70	NA
ENSG00000137103	0.2563	-0.2791	0.2563	-0.2791	NA	38	60	75	NA
ENSG00000137261	0.2904	-0.2015	0.2904	-0.2015	NA	38	109	10	NA
ENSG00000137486	0.2777	-0.2893	0.2777	-0.2893	NA	38	72	73	NA
ENSG00000137869	0.0667	-0.2718	0.0667	-0.2718	NA	38	39	43	NA
ENSG00000138622	0.063	-0.2331	0.063	-0.2331	NA	38	109	35	NA
ENSG00000138759	0.2056	-0.2216	0.2056	-0.2216	NA	38	88	33	NA
ENSG00000138795	0.029	-0.2634	0.029	-0.2634	NA	38	9	80	NA
ENSG00000138835	0.051	-0.2532	0.051	-0.2532	NA	38	32	1	NA
ENSG00000138944	0.2015	-0.2715	0.2015	-0.2715	NA	38	109	65	NA
ENSG00000139405	0.2864	-0.2697	0.2864	-0.2697	NA	38	93	25	NA
ENSG00000139988	0.1814	-0.2587	0.1814	-0.2587	NA	38	79	42	NA
ENSG00000140807	0.0623	-0.2657	0.0623	-0.2657	NA	38	57	74	NA
ENSG00000141699	0.1969	-0.3201	0.1969	-0.3201	NA	38	7	21	NA
ENSG00000142002	0.0056	-0.2537	0.0056	-0.2537	NA	38	92	24	NA
ENSG00000142188	0.0447	-0.2813	0.0447	-0.2813	NA	38	102	22	NA
ENSG00000142687	0.2042	-0.275	0.2042	-0.275	NA	38	48	70	NA
ENSG00000143147	0.3153	-0.2815	0.3153	-0.2815	NA	38	110	75	NA
ENSG00000143195	0.3032	-0.3074	0.3032	-0.3074	NA	38	11	46	NA
ENSG00000143333	0.0832	-0.263	0.0832	-0.263	NA	38	103	46	NA
ENSG00000143344	0.6127	-0.4776	0.6127	-0.4776	NA	38	72	66	NA
ENSG00000143355	0.0243	-0.2936	0.0243	-0.2936	NA	38	94	75	NA
ENSG00000144120	0.5401	-0.4526	0.5401	-0.4526	NA	38	97	77	NA
ENSG00000144596	0.2241	-0.2819	0.2241	-0.2819	NA	38	55	62	NA
ENSG00000144619	0.1648	-0.238	0.1648	-0.238	NA	38	109	42	NA
ENSG00000144647	0.1724	-0.2852	0.1724	-0.2852	NA	38	108	25	NA
ENSG00000144868	0.2866	-0.3056	0.2866	-0.3056	NA	38	79	46	NA
ENSG00000145349	0.2189	-0.2783	0.2189	-0.2783	NA	38	46	41	NA
ENSG00000145861	0.1914	-0.2898	0.1914	-0.2898	NA	38	108	12	NA
ENSG00000147647	0.1921	-0.2726	0.1921	-0.2726	NA	38	88	16	NA
ENSG00000147912	0.6264	-0.4778	0.6264	-0.4778	NA	38	33	25	NA
ENSG00000148680	0.09	-0.2722	0.09	-0.2722	NA	38	109	69	NA
ENSG00000148737	0.1005	-0.2751	0.1005	-0.2751	NA	38	45	12	NA
ENSG00000148848	-0.0196	-0.3184	-0.0196	-0.3184	NA	38	21	43	NA
ENSG00000149575	0.2086	-0.2638	0.2086	-0.2638	NA	38	98	10	NA
ENSG00000150556	0.1884	-0.2659	0.1884	-0.2659	NA	38	68	47	NA
ENSG00000150637	0.0641	-0.2851	0.0641	-0.2851	NA	38	47	69	NA
ENSG00000151229	0.2453	-0.2988	0.2453	-0.2988	NA	38	109	73	NA
ENSG00000151532	0.6267	-0.4708	0.6267	-0.4708	NA	38	57	44	NA
ENSG00000152128	0.0474	-0.2741	0.0474	-0.2741	NA	38	14	27	NA
ENSG00000153179	-0.0049	-0.2877	-0.0049	-0.2877	NA	38	24	12	NA
ENSG00000153317	0.1846	-0.2578	0.1846	-0.2578	NA	38	48	14	NA
ENSG00000153823	0.3533	-0.3315	0.3533	-0.3315	NA	38	103	12	NA
ENSG00000155011	0.2364	-0.3023	0.2364	-0.3023	NA	38	32	13	NA
ENSG00000155229	0.5519	-0.3543	0.5519	-0.3543	NA	38	79	56	NA
ENSG00000155367	0.1458	-0.2712	0.1458	-0.2712	NA	38	90	25	NA
ENSG00000155897	0.0216	-0.2758	0.0216	-0.2758	NA	38	109	22	NA
ENSG00000156599	0.0389	-0.2627	0.0389	-0.2627	NA	38	100	63	NA
ENSG00000156603	0.267	-0.285	0.267	-0.285	NA	38	17	56	NA
ENSG00000156802	0.1727	-0.2741	0.1727	-0.2741	NA	38	27	59	NA
ENSG00000156990	0.2472	-0.2848	0.2472	-0.2848	NA	38	53	68	NA
ENSG00000157193	0.231	-0.2371	0.231	-0.2371	NA	38	19	46	NA
ENSG00000157600	0.0352	-0.2965	0.0352	-0.2965	NA	38	89	52	NA
ENSG00000157654	0.0877	-0.2589	0.0877	-0.2589	NA	38	32	14	NA
ENSG00000158089	0.1481	-0.269	0.1481	-0.269	NA	38	88	72	NA
ENSG00000158292	0.1879	-0.2754	0.1879	-0.2754	NA	38	70	75	NA
ENSG00000158555	0.1128	-0.262	0.1128	-0.262	NA	38	79	64	NA
ENSG00000158955	0.1635	-0.2597	0.1635	-0.2597	NA	38	64	69	NA
ENSG00000159314	0.022	-0.2931	0.022	-0.2931	NA	38	102	81	NA
ENSG00000160007	0.3205	-0.2679	0.3205	-0.2679	NA	38	23	25	NA
ENSG00000160097	0.0177	-0.2867	0.0177	-0.2867	NA	38	109	62	NA
ENSG00000160716	0.2284	-0.2587	0.2284	-0.2587	NA	38	109	73	NA
ENSG00000162063	0.2381	-0.2764	0.2381	-0.2764	NA	38	27	59	NA
ENSG00000162614	0.081	-0.2628	0.081	-0.2628	NA	38	62	41	NA
ENSG00000162631	0.1054	-0.2673	0.1054	-0.2673	NA	38	57	46	NA
ENSG00000162951	0.5762	-0.5203	0.5762	-0.5203	NA	38	35	78	NA
ENSG00000163377	0.0719	-0.2517	0.0719	-0.2517	NA	38	86	46	NA
ENSG00000163710	0.1854	-0.289	0.1854	-0.289	NA	38	108	14	NA
ENSG00000163795	0.5772	0.6905	0.5772	0.6905	NA	38	33	70	NA
ENSG00000163900	0.072	-0.2691	0.072	-0.2691	NA	38	1	77	NA
ENSG00000164825	0.101	-0.2608	0.101	-0.2608	NA	38	38	72	NA
ENSG00000164935	0.5398	-0.3807	0.5398	-0.3807	NA	38	72	13	NA
ENSG00000164983	0.2379	-0.3385	0.2379	-0.3385	NA	38	55	41	NA
ENSG00000165055	0.4356	0.6441	0.4356	0.6441	NA	38	102	24	NA
ENSG00000165185	-0.239	0.6503	-0.239	0.6503	NA	38	18	61	NA
ENSG00000165349	0.2192	-0.4102	0.2192	-0.4102	NA	38	42	80	NA
ENSG00000165621	0.1457	-0.2539	0.1457	-0.2539	NA	38	21	72	NA
ENSG00000165752	0.6007	-0.4201	0.6007	-0.4201	NA	38	33	78	NA
ENSG00000165935	0.2018	-0.2379	0.2018	-0.2379	NA	38	46	NA	NA
ENSG00000166025	0.0711	-0.2752	0.0711	-0.2752	NA	38	46	63	NA
ENSG00000166159	0.2332	-0.2891	0.2332	-0.2891	NA	38	35	78	NA
ENSG00000166558	0.2028	-0.2712	0.2028	-0.2712	NA	38	41	78	NA
ENSG00000166670	0.1008	-0.2712	0.1008	-0.2712	NA	38	26	75	NA
ENSG00000166831	0.0392	-0.2861	0.0392	-0.2861	NA	38	62	35	NA
ENSG00000167011	0.2444	-0.3209	0.2444	-0.3209	NA	38	109	46	NA
ENSG00000167077	0.1813	-0.2573	0.1813	-0.2573	NA	38	67	47	NA
ENSG00000167291	0.0798	-0.2611	0.0798	-0.2611	NA	38	72	72	NA
ENSG00000168118	0.0409	-0.2871	0.0409	-0.2871	NA	38	97	70	NA
ENSG00000168505	0.0069	-0.288	0.0069	-0.288	NA	38	108	3	NA
ENSG00000168621	0.0917	-0.2504	0.0917	-0.2504	NA	38	46	25	NA
ENSG00000168779	0.0855	-0.2686	0.0855	-0.2686	NA	38	33	12	NA
ENSG00000168924	0.2967	-0.2866	0.2967	-0.2866	NA	38	45	68	NA
ENSG00000168952	0.1665	-0.2667	0.1665	-0.2667	NA	38	104	22	NA
ENSG00000169181	0.2307	-0.275	0.2307	-0.275	NA	38	35	35	NA
ENSG00000169684	-0.1487	0.6401	-0.1487	0.6401	NA	38	41	21	NA
ENSG00000169855	0.1512	-0.2816	0.1512	-0.2816	NA	38	59	61	NA
ENSG00000170043	-0.1412	-0.1165	-0.1412	-0.1165	NA	38	47	68	NA
ENSG00000170381	0.2199	-0.2839	0.2199	-0.2839	NA	38	86	42	NA
ENSG00000170382	0.2705	-0.3128	0.2705	-0.3128	NA	38	109	1	NA
ENSG00000170485	0.5961	-0.4811	0.5961	-0.4811	NA	38	69	70	NA
ENSG00000170743	0.0621	-0.2676	0.0621	-0.2676	NA	38	2	46	NA
ENSG00000171227	0.0176	-0.2446	0.0176	-0.2446	NA	38	45	76	NA
ENSG00000171385	0.2801	-0.306	0.2801	-0.306	NA	38	2	27	NA
ENSG00000171695	0.25	-0.275	0.25	-0.275	NA	38	90	67	NA
ENSG00000171819	0.1107	-0.2361	0.1107	-0.2361	NA	38	108	12	NA
ENSG00000171873	0.1332	-0.2772	0.1332	-0.2772	NA	38	110	74	NA
ENSG00000172020	0.2946	-0.2646	0.2946	-0.2646	NA	38	98	10	NA
ENSG00000172572	0.0505	-0.2785	0.0505	-0.2785	NA	38	60	35	NA
ENSG00000173218	0.0642	-0.2722	0.0642	-0.2722	NA	38	23	11	NA
ENSG00000173482	0.1757	-0.4318	0.1757	-0.4318	NA	38	12	14	NA
ENSG00000173673	0.236	-0.3213	0.236	-0.3213	NA	38	NA	NA	NA
ENSG00000174473	0.2421	-0.2851	0.2421	-0.2851	NA	38	109	73	NA
ENSG00000174945	0.273	-0.285	0.273	-0.285	NA	38	14	73	NA
ENSG00000175262	0.5547	0.6986	0.5547	0.6986	NA	38	76	19	NA
ENSG00000175264	0.582	-0.4062	0.582	-0.4062	NA	38	53	78	NA
ENSG00000175938	0.0408	-0.2733	0.0408	-0.2733	NA	38	64	31	NA
ENSG00000175985	0.5303	0.6938	0.5303	0.6938	NA	38	109	46	NA
ENSG00000176170	0.0333	-0.2315	0.0333	-0.2315	NA	38	32	11	NA
ENSG00000177108	0.1737	-0.2642	0.1737	-0.2642	NA	38	86	73	NA
ENSG00000177706	0.034	-0.2478	0.034	-0.2478	NA	38	88	74	NA
ENSG00000178031	0.1498	-0.2746	0.1498	-0.2746	NA	38	54	12	NA
ENSG00000178363	0.159	-0.2678	0.159	-0.2678	NA	38	85	81	NA
ENSG00000178585	0.2757	-0.2006	0.2757	-0.2006	NA	38	85	37	NA
ENSG00000178719	0.3843	-0.2216	0.3843	-0.2216	NA	38	72	31	NA
ENSG00000178773	0.208	-0.2686	0.208	-0.2686	NA	38	10	22	NA
ENSG00000179057	0.5714	-0.4745	0.5714	-0.4745	NA	38	76	73	NA
ENSG00000180016	0.2113	-0.2576	0.2113	-0.2576	NA	38	41	NA	NA
ENSG00000180090	0.1137	-0.2697	0.1137	-0.2697	NA	38	NA	NA	NA
ENSG00000180537	0.2046	-0.2704	0.2046	-0.2704	NA	38	28	27	NA
ENSG00000181444	0.0101	-0.3084	0.0101	-0.3084	NA	38	48	68	NA
ENSG00000181830	-0.0153	-0.2333	-0.0153	-0.2333	NA	38	84	11	NA
ENSG00000182177	0.0305	-0.3211	0.0305	-0.3211	NA	38	55	41	NA
ENSG00000182747	0.0815	-0.2967	0.0815	-0.2967	NA	38	47	78	NA
ENSG00000183023	0.5724	-0.4747	0.5724	-0.4747	NA	38	24	35	NA
ENSG00000183287	0.7243	-0.521	0.7243	-0.521	NA	38	18	75	NA
ENSG00000183691	0.1381	-0.2742	0.1381	-0.2742	NA	38	99	43	NA
ENSG00000183735	0.1855	-0.2443	0.1855	-0.2443	NA	38	31	39	NA
ENSG00000184156	0.1946	-0.2482	0.1946	-0.2482	NA	38	74	73	NA
ENSG00000184599	0.0421	-0.2672	0.0421	-0.2672	NA	38	86	42	NA
ENSG00000184828	0.1374	-0.2716	0.1374	-0.2716	NA	38	62	81	NA
ENSG00000185565	0.3242	-0.1972	0.3242	-0.1972	NA	38	28	73	NA
ENSG00000186150	0.1548	-0.2749	0.1548	-0.2749	NA	38	23	79	NA
ENSG00000186479	0.5491	-0.2802	0.5491	-0.2802	NA	38	109	73	NA
ENSG00000186684	0.1016	-0.2655	0.1016	-0.2655	NA	38	103	58	NA
ENSG00000187416	0.0707	-0.2678	0.0707	-0.2678	NA	38	79	46	NA
ENSG00000187720	0.0537	-0.2689	0.0537	-0.2689	NA	38	60	11	NA
ENSG00000187821	0.0557	-0.2655	0.0557	-0.2655	NA	38	50	72	NA
ENSG00000188283	-0.2601	0.6486	-0.2601	0.6486	NA	38	55	61	NA
ENSG00000188559	-0.2166	0.6606	-0.2166	0.6606	NA	38	24	63	NA
ENSG00000188763	0.0123	-0.2683	0.0123	-0.2683	NA	38	90	25	NA
ENSG00000188916	-0.0075	-0.2945	-0.0075	-0.2945	NA	38	71	78	NA
ENSG00000196353	0.5934	-0.4656	0.5934	-0.4656	NA	38	16	73	NA
ENSG00000196932	0.2293	-0.2963	0.2293	-0.2963	NA	38	72	66	NA
ENSG00000197177	0.1963	-0.2562	0.1963	-0.2562	NA	38	109	78	NA
ENSG00000198208	0.5716	-0.404	0.5716	-0.404	NA	38	86	27	NA
ENSG00000198286	0.0778	-0.2692	0.0778	-0.2692	NA	38	92	18	NA
ENSG00000198586	0.4738	-0.3013	0.4738	-0.3013	NA	38	39	61	NA
ENSG00000198700	0.249	-0.2985	0.249	-0.2985	NA	38	17	64	NA
ENSG00000198793	0.2193	-0.2742	0.2193	-0.2742	NA	38	7	61	NA
ENSG00000203685	0.287	-0.2804	0.287	-0.2804	NA	38	35	78	NA
ENSG00000204335	0.0739	-0.2825	0.0739	-0.2825	NA	38	108	58	NA
ENSG00000204681	0.1907	-0.2704	0.1907	-0.2704	NA	38	98	10	NA
ENSG00000205704	0.5634	-0.478	0.5634	-0.478	NA	38	86	78	NA
ENSG00000206579	0.5386	-0.3845	0.5386	-0.3845	NA	38	109	10	NA
ENSG00000211764	0.1771	-0.2665	0.1771	-0.2665	NA	38	NA	51	NA
ENSG00000211765	0.5699	-0.2924	0.5699	-0.2924	NA	38	NA	51	NA
ENSG00000211766	0.1828	-0.2681	0.1828	-0.2681	NA	38	NA	18	NA
ENSG00000211767	0.1737	-0.258	0.1737	-0.258	NA	38	NA	18	NA
ENSG00000211768	0.2189	-0.2727	0.2189	-0.2727	NA	38	NA	51	NA
ENSG00000211770	0.2339	-0.2411	0.2339	-0.2411	NA	38	NA	18	NA
ENSG00000211771	0.2022	-0.2673	0.2022	-0.2673	NA	38	NA	51	NA
ENSG00000211777	0.0618	-0.2618	0.0618	-0.2618	NA	38	9	51	NA
ENSG00000211780	0.0723	-0.2596	0.0723	-0.2596	NA	38	9	51	NA
ENSG00000211805	0.1786	-0.2665	0.1786	-0.2665	NA	38	9	80	NA
ENSG00000215045	0.0912	-0.2709	0.0912	-0.2709	NA	38	19	71	NA
ENSG00000215595	-0.2197	0.6792	-0.2197	0.6792	NA	38	110	43	NA
ENSG00000221882	0.184	-0.2642	0.184	-0.2642	NA	38	74	67	NA
ENSG00000223573	0.1911	-0.2673	0.1911	-0.2673	NA	38	13	37	NA
ENSG00000230561	0.5864	-0.4268	0.5864	-0.4268	NA	38	77	57	NA
ENSG00000235711	0.2388	-0.2421	0.2388	-0.2421	NA	38	109	27	NA
ENSG00000239474	0.1554	-0.2741	0.1554	-0.2741	NA	38	46	19	NA
ENSG00000239605	0.3228	-0.2471	0.3228	-0.2471	NA	38	71	57	NA
ENSG00000243566	0.0222	-0.2698	0.0222	-0.2698	NA	38	49	11	NA
ENSG00000244752	0.5976	-0.4958	0.5976	-0.4958	NA	38	35	78	NA
ENSG00000258417	0.2	-0.272	0.2	-0.272	NA	38	68	NA	NA
ENSG00000261115	0.242	-0.2866	0.242	-0.2866	NA	38	59	41	NA
ENSG00000261667	0.0922	-0.2718	0.0922	-0.2718	NA	38	30	50	NA
ENSG00000263528	0.0076	-0.3089	0.0076	-0.3089	NA	38	9	34	NA
ENSG00000266524	0.5693	-0.5485	0.5693	-0.5485	NA	38	108	46	NA
ENSG00000270800	0.2466	-0.2732	0.2466	-0.2732	NA	38	26	68	NA
ENSG00000275074	0.2572	-0.3445	0.2572	-0.3445	NA	38	45	70	NA
ENSG00000278619	0.2087	-0.2803	0.2087	-0.2803	NA	38	54	68	NA
ENSG00000291309	0.1367	-0.2635	0.1367	-0.2635	NA	38	23	66	NA
ENSG00000008282	-0.8418	0.5742	-0.8418	0.5742	NA	30	53	63	NA
ENSG00000013297	-0.801	0.6121	-0.801	0.6121	NA	30	94	3	NA
ENSG00000015592	-0.8013	0.6158	-0.8013	0.6158	NA	30	80	3	NA
ENSG00000018510	-0.8206	0.5795	-0.8206	0.5795	NA	30	37	61	NA
ENSG00000021826	-0.8131	0.4857	-0.8131	0.4857	NA	30	93	45	NA
ENSG00000023191	-0.7885	0.6439	-0.7885	0.6439	NA	30	108	74	NA
ENSG00000026652	-0.8389	0.5975	-0.8389	0.5975	NA	30	40	3	NA
ENSG00000027697	-0.8379	0.5654	-0.8379	0.5654	NA	30	40	66	NA
ENSG00000028528	-0.8329	0.6239	-0.8329	0.6239	NA	30	36	11	NA
ENSG00000033178	-0.744	0.5934	-0.744	0.5934	NA	30	59	32	NA
ENSG00000034971	-0.8299	0.5769	-0.8299	0.5769	NA	30	108	12	NA
ENSG00000035115	-0.7522	0.5684	-0.7522	0.5684	NA	30	52	8	NA
ENSG00000035499	-0.8346	0.5995	-0.8346	0.5995	NA	30	27	59	NA
ENSG00000037757	-0.7803	0.6173	-0.7803	0.6173	NA	30	98	64	NA
ENSG00000039560	-0.5243	0.6285	-0.5243	0.6285	NA	30	32	75	NA
ENSG00000040275	-0.697	0.4423	-0.697	0.4423	NA	30	27	59	NA
ENSG00000046647	-0.8282	0.5956	-0.8282	0.5956	NA	30	7	64	NA
ENSG00000046653	-0.7825	0.5289	-0.7825	0.5289	NA	30	11	3	NA
ENSG00000049245	-0.81	0.5529	-0.81	0.5529	NA	30	48	3	NA
ENSG00000057608	-0.8384	0.5872	-0.8384	0.5872	NA	30	82	61	NA
ENSG00000064102	-0.814	0.582	-0.814	0.582	NA	30	97	25	NA
ENSG00000065534	-0.8373	0.579	-0.8373	0.579	NA	30	62	75	NA
ENSG00000065600	-0.8407	0.5901	-0.8407	0.5901	NA	30	14	3	NA
ENSG00000066322	-0.8358	0.5857	-0.8358	0.5857	NA	30	85	68	NA
ENSG00000066468	-0.8342	0.5885	-0.8342	0.5885	NA	30	101	3	NA
ENSG00000067113	-0.7684	0.534	-0.7684	0.534	NA	30	16	12	NA
ENSG00000068097	-0.8308	0.58	-0.8308	0.58	NA	30	59	64	NA
ENSG00000068903	-0.8339	0.5998	-0.8339	0.5998	NA	30	14	25	NA
ENSG00000070214	-0.7981	0.6591	-0.7981	0.6591	NA	30	80	3	NA
ENSG00000071889	-0.6623	0.5943	-0.6623	0.5943	NA	30	63	70	NA
ENSG00000072571	-0.7423	0.5538	-0.7423	0.5538	NA	30	27	59	NA
ENSG00000076258	-0.7432	0.6722	-0.7432	0.6722	NA	30	88	16	NA
ENSG00000077157	-0.7862	0.6303	-0.7862	0.6303	NA	30	62	12	NA
ENSG00000078269	-0.8442	0.5825	-0.8442	0.5825	NA	30	51	3	NA
ENSG00000079435	-0.8426	0.5448	-0.8426	0.5448	NA	30	89	14	NA
ENSG00000079805	-0.4805	0.7038	-0.4805	0.7038	NA	30	48	63	NA
ENSG00000079819	-0.7629	0.7063	-0.7629	0.7063	NA	30	74	46	NA
ENSG00000080031	-0.8473	0.5382	-0.8473	0.5382	NA	30	45	7	NA
ENSG00000080200	-0.8464	0.5898	-0.8464	0.5898	NA	30	86	63	NA
ENSG00000080815	-0.7025	0.759	-0.7025	0.759	NA	30	31	3	NA
ENSG00000080822	-0.8339	0.604	-0.8339	0.604	NA	30	92	3	NA
ENSG00000082996	-0.7747	0.5861	-0.7747	0.5861	NA	30	24	3	NA
ENSG00000083937	-0.8175	0.5442	-0.8175	0.5442	NA	30	45	11	NA
ENSG00000084636	-0.5107	0.6861	-0.5107	0.6861	NA	30	94	75	NA
ENSG00000086288	-0.7836	0.5307	-0.7836	0.5307	NA	30	53	44	NA
ENSG00000086717	-0.8049	0.5347	-0.8049	0.5347	NA	30	37	67	NA
ENSG00000086991	-0.7679	0.686	-0.7679	0.686	NA	30	88	72	NA
ENSG00000087884	-0.7872	0.6814	-0.7872	0.6814	NA	30	36	25	NA
ENSG00000088448	-0.8308	0.6078	-0.8308	0.6078	NA	30	46	24	NA
ENSG00000088888	-0.6625	0.5119	-0.6625	0.5119	NA	30	47	19	NA
ENSG00000090054	-0.8324	0.5755	-0.8324	0.5755	NA	30	84	11	NA
ENSG00000090989	-0.7236	0.5737	-0.7236	0.5737	NA	30	7	81	NA
ENSG00000091513	-0.8386	0.5642	-0.8386	0.5642	NA	30	11	45	NA
ENSG00000092871	-0.8201	0.6218	-0.8201	0.6218	NA	30	7	11	NA
ENSG00000095739	-0.8349	0.6165	-0.8349	0.6165	NA	30	108	4	NA
ENSG00000096395	-0.8398	0.5268	-0.8398	0.5268	NA	30	96	7	NA
ENSG00000099194	-0.7827	0.4984	-0.7827	0.4984	NA	30	25	3	NA
ENSG00000099282	-0.6983	0.6378	-0.6983	0.6378	NA	30	69	74	NA
ENSG00000099810	-0.7321	0.585	-0.7321	0.585	NA	30	42	75	NA
ENSG00000100031	-0.8199	0.5317	-0.8199	0.5317	NA	30	88	26	NA
ENSG00000100100	-0.8147	0.5274	-0.8147	0.5274	NA	30	9	66	NA
ENSG00000100139	-0.7932	0.5066	-0.7932	0.5066	NA	30	63	11	NA
ENSG00000100297	-0.6544	0.7011	-0.6544	0.7011	NA	30	63	44	NA
ENSG00000100399	-0.7966	0.6775	-0.7966	0.6775	NA	30	61	3	NA
ENSG00000100596	-0.828	0.6242	-0.828	0.6242	NA	30	48	11	NA
ENSG00000101049	-0.8529	0.5894	-0.8529	0.5894	NA	30	45	26	NA
ENSG00000101265	-0.8249	0.5398	-0.8249	0.5398	NA	30	29	3	NA
ENSG00000101463	-0.7827	0.6202	-0.7827	0.6202	NA	30	74	27	NA
ENSG00000102158	-0.7712	0.6393	-0.7712	0.6393	NA	30	29	22	NA
ENSG00000102221	-0.8478	0.5348	-0.8478	0.5348	NA	30	87	22	NA
ENSG00000102317	-0.7225	0.5664	-0.7225	0.5664	NA	30	97	15	NA
ENSG00000102699	-0.794	0.6264	-0.794	0.6264	NA	30	24	77	NA
ENSG00000103089	-0.7347	0.7539	-0.7347	0.7539	NA	30	69	3	NA
ENSG00000103381	-0.7603	0.6174	-0.7603	0.6174	NA	30	24	76	NA
ENSG00000103404	-0.7855	0.5507	-0.7855	0.5507	NA	30	69	67	NA
ENSG00000103426	-0.7759	0.536	-0.7759	0.536	NA	30	67	3	NA
ENSG00000104228	-0.7784	0.5556	-0.7784	0.5556	NA	30	93	58	NA
ENSG00000104537	-0.8444	0.5209	-0.8444	0.5209	NA	30	95	7	NA
ENSG00000104679	-0.8339	0.5354	-0.8339	0.5354	NA	30	79	25	NA
ENSG00000104889	-0.7401	0.5775	-0.7401	0.5775	NA	30	27	59	NA
ENSG00000105254	-0.7753	0.5668	-0.7753	0.5668	NA	30	97	3	NA
ENSG00000105290	-0.8174	0.6226	-0.8174	0.6226	NA	30	80	3	NA
ENSG00000105355	-0.8359	0.5834	-0.8359	0.5834	NA	30	49	11	NA
ENSG00000105695	-0.8151	0.6454	-0.8151	0.6454	NA	30	80	3	NA
ENSG00000105963	-0.7466	0.6625	-0.7466	0.6625	NA	30	45	3	NA
ENSG00000106392	-0.8186	0.6272	-0.8186	0.6272	NA	30	48	11	NA
ENSG00000106397	-0.7953	0.6442	-0.7953	0.6442	NA	30	61	68	NA
ENSG00000106546	-0.7529	0.6607	-0.7529	0.6607	NA	30	69	14	NA
ENSG00000107798	-0.8087	0.5888	-0.8087	0.5888	NA	30	72	66	NA
ENSG00000108239	-0.8352	0.5894	-0.8352	0.5894	NA	30	74	3	NA
ENSG00000108639	-0.8165	0.6275	-0.8165	0.6275	NA	30	82	24	NA
ENSG00000108852	-0.7834	0.5718	-0.7834	0.5718	NA	30	86	22	NA
ENSG00000109066	-0.5644	0.6192	-0.5644	0.6192	NA	30	40	68	NA
ENSG00000109099	-0.6963	0.7651	-0.6963	0.7651	NA	30	61	74	NA
ENSG00000109133	-0.7501	0.5573	-0.7501	0.5573	NA	30	48	76	NA
ENSG00000110042	-0.8385	0.5417	-0.8385	0.5417	NA	30	69	3	NA
ENSG00000110080	-0.7689	0.5952	-0.7689	0.5952	NA	30	39	4	NA
ENSG00000111358	-0.6971	0.5796	-0.6971	0.5796	NA	30	17	61	NA
ENSG00000111725	-0.7258	0.5952	-0.7258	0.5952	NA	30	84	26	NA
ENSG00000112276	-0.7861	0.6496	-0.7861	0.6496	NA	30	36	41	NA
ENSG00000112511	-0.68	0.5306	-0.68	0.5306	NA	30	102	64	NA
ENSG00000112685	-0.7818	0.5901	-0.7818	0.5901	NA	30	7	61	NA
ENSG00000113269	-0.7992	0.6025	-0.7992	0.6025	NA	30	40	3	NA
ENSG00000115271	-0.7939	0.59	-0.7939	0.59	NA	30	48	15	NA
ENSG00000115282	-0.5017	0.7838	-0.5017	0.7838	NA	30	79	26	NA
ENSG00000115935	-0.7524	0.7069	-0.7524	0.7069	NA	30	24	18	NA
ENSG00000115993	-0.7669	0.5033	-0.7669	0.5033	NA	30	60	3	NA
ENSG00000116133	-0.8356	0.5225	-0.8356	0.5225	NA	30	25	76	NA
ENSG00000116584	-0.6881	0.699	-0.6881	0.699	NA	30	40	5	NA
ENSG00000116863	-0.7989	0.611	-0.7989	0.611	NA	30	63	68	NA
ENSG00000116984	-0.8388	0.5679	-0.8388	0.5679	NA	30	50	72	NA
ENSG00000117115	-0.8213	0.5406	-0.8213	0.5406	NA	30	74	25	NA
ENSG00000117266	-0.8415	0.5315	-0.8415	0.5315	NA	30	80	3	NA
ENSG00000117480	-0.7702	0.6503	-0.7702	0.6503	NA	30	23	56	NA
ENSG00000117616	-0.7106	0.6938	-0.7106	0.6938	NA	30	20	64	NA
ENSG00000118322	-0.8356	0.6316	-0.8356	0.6316	NA	30	99	17	NA
ENSG00000118785	-0.8408	0.5829	-0.8408	0.5829	NA	30	72	72	NA
ENSG00000119685	-0.8078	0.631	-0.8078	0.631	NA	30	79	47	NA
ENSG00000119917	-0.772	0.6751	-0.772	0.6751	NA	30	32	29	NA
ENSG00000119922	-0.7821	0.675	-0.7821	0.675	NA	30	20	44	NA
ENSG00000119986	-0.7412	0.5043	-0.7412	0.5043	NA	30	23	4	NA
ENSG00000120690	-0.7614	0.6764	-0.7614	0.6764	NA	30	87	44	NA
ENSG00000122188	-0.5168	0.7343	-0.5168	0.7343	NA	30	58	18	NA
ENSG00000122367	-0.7448	0.7024	-0.7448	0.7024	NA	30	55	62	NA
ENSG00000122679	-0.8064	0.4748	-0.8064	0.4748	NA	30	32	14	NA
